Second;UHOLEG2;UCOLEG2;ZINST80;ZINST71;ZINST77;ZINST74;WFWLN2;WSTM2;ZINST58;KBCDO23;KBCDO15;ZINST63;LOG_ACIDENTE
86;291,31;285,681;13,337;47,309;0;71,424;12;0;136,211;0;39;25,455;PARAMLOG_N-79_OPTION-1
87;291,403;285,702;12,804;47,464;0;71,454;12;0;136,334;0;39;25,548;PARAMLOG_N-79_OPTION-1
88;291,497;285,723;12,28;47,6;0;71,48;12;0;136,459;0;39;25,641;PARAMLOG_N-79_OPTION-1
89;291,591;285,743;11,759;47,719;0;71,505;12;0;136,584;0;39;25,735;PARAMLOG_N-79_OPTION-1
90;291,686;285,762;11,202;47,822;0;71,527;12;0;136,709;0;38;25,829;PARAMLOG_N-79_OPTION-1
91;291,78;285,78;10,626;47,909;0;71,546;12;0;136,834;0;38;25,923;PARAMLOG_N-79_OPTION-1
92;291,874;285,796;10,051;47,983;0;71,563;12;0;136,959;0;38;26,017;PARAMLOG_N-79_OPTION-1
93;291,967;285,812;9,489;48,044;0;71,577;12;0;137,084;0;38;26,111;PARAMLOG_N-79_OPTION-1
94;292,06;285,827;8,946;48,093;0;71,59;12;0;137,209;0;38;26,206;PARAMLOG_N-79_OPTION-1
95;292,151;285,841;8,424;48,131;0;71,6;12;0;137,334;0;37;26,3;PARAMLOG_N-79_OPTION-1
96;292,241;285,854;7,925;48,16;0;71,608;12;0;137,46;0;37;26,396;PARAMLOG_N-79_OPTION-1
97;292,33;285,866;7,449;48,18;0;71,614;12;0;137,585;0;37;26,491;PARAMLOG_N-79_OPTION-1
98;292,418;285,877;6,997;48,191;0;71,619;12;0;137,711;0;37;26,587;PARAMLOG_N-79_OPTION-1
99;292,505;285,888;6,57;48,195;0;71,623;12;0;137,837;0;36;26,682;PARAMLOG_N-79_OPTION-1
100;292,59;285,898;6,167;48,193;0;71,625;12;0;137,963;0;36;26,779;PARAMLOG_N-79_OPTION-1
101;292,674;285,907;5,789;48,184;0;71,625;12;0;138,09;0;36;26,875;PARAMLOG_N-79_OPTION-1
102;292,756;285,915;5,436;48,169;0;71,625;12;0;138,217;0;35;26,972;PARAMLOG_N-79_OPTION-1
103;292,838;285,923;5,109;48,149;0;71,624;12;0;138,344;0;35;27,069;PARAMLOG_N-79_OPTION-1
104;292,918;285,93;4,808;48,125;0;71,622;12;0;138,472;0;35;27,167;PARAMLOG_N-79_OPTION-1
105;292,996;285,937;4,536;48,096;0;71,619;12;0;138,6;0;34;27,265;PARAMLOG_N-79_OPTION-1
106;293,074;285,944;4,294;48,063;0;71,615;12;0;138,729;0;34;27,364;PARAMLOG_N-79_OPTION-1
107;293,152;285,95;4,083;48,027;0;71,611;12;0;138,858;0;33;27,463;PARAMLOG_N-79_OPTION-1
108;293,229;285,956;3,906;47,988;0;71,607;12;0;138,989;0;33;27,564;PARAMLOG_N-79_OPTION-1
109;293,306;285,961;3,765;47,948;0;71,603;12;0;139,121;0;33;27,665;PARAMLOG_N-79_OPTION-1
110;293,384;285,966;3,663;47,905;0;71,6;12;0;139,255;0;32;27,768;PARAMLOG_N-79_OPTION-1
111;293,464;285,971;3,604;47,862;0;71,595;12;0;139,391;0;32;27,873;PARAMLOG_N-79_OPTION-1
112;293,547;285,976;3,59;47,821;0;71,59;12;0;139,529;0;31;27,981;PARAMLOG_N-79_OPTION-1
113;293,633;285,982;3,616;47,783;0;71,582;12;0;139,671;0;31;28,091;PARAMLOG_N-79_OPTION-1
114;293,725;285,987;3,648;47,751;0;71,573;12;0;139,816;0;31;28,204;PARAMLOG_N-79_OPTION-1
115;293,821;285,992;3,681;47,728;0;71,562;12;0;139,962;0;30;28,319;PARAMLOG_N-79_OPTION-1
116;293,922;285,997;3,715;47,713;0;71,548;12;0;140,111;0;30;28,436;PARAMLOG_N-79_OPTION-1
117;294,029;286,001;3,751;47,709;0;71,531;12;0;140,261;0;29;28,554;PARAMLOG_N-79_OPTION-1
118;294,143;286,006;3,787;47,718;0;71,512;12;0;140,412;0;29;28,672;PARAMLOG_N-79_OPTION-1
119;294,262;286,011;3,824;47,74;0;71,491;12;0;140,564;0;28;28,792;PARAMLOG_N-79_OPTION-1
120;294,388;286,016;3,861;47,772;0;71,47;12;0;140,715;0;28;28,911;PARAMLOG_N-79_OPTION-1
121;294,522;286,021;3,898;47,816;0;71,447;12;0;140,867;0;28;29,031;PARAMLOG_N-79_OPTION-1
122;294,662;286,025;3,935;47,871;0;71,424;12;0,084;141,019;0;27;29,15;PARAMLOG_N-79_OPTION-1
123;294,81;286,03;3,972;47,936;0;71,4;12;0,457;141,17;0;27;29,27;PARAMLOG_N-79_OPTION-1
124;294,965;286,034;4,009;48,012;0;71,377;12;0,819;141,321;0;27;29,389;PARAMLOG_N-79_OPTION-1
125;295,128;286,038;4,045;48,099;0;71,353;12;1,162;141,472;0;26;29,507;PARAMLOG_N-79_OPTION-1
126;295,298;286,042;4,08;48,195;0;71,33;12;1,485;141,623;0;26;29,625;PARAMLOG_N-79_OPTION-1
127;295,476;286,046;4,114;48,301;0;71,308;12;1,757;141,773;0;26;29,743;PARAMLOG_N-79_OPTION-1
128;295,662;286,05;4,148;48,416;0;71,288;12;1,983;141,923;0;26;29,86;PARAMLOG_N-79_OPTION-1
129;295,854;286,054;4,18;48,539;0;71,269;12;2,174;142,072;0;26;29,977;PARAMLOG_N-79_OPTION-1
130;296,054;286,057;4,212;48,669;0;71,253;12;2,326;142,221;0;26;30,093;PARAMLOG_N-79_OPTION-1
131;296,26;286,061;4,242;48,806;0;71,24;12;2,44;142,369;0;25;30,209;PARAMLOG_N-79_OPTION-1
132;296,473;286,064;4,272;48,949;0;71,23;12;2,536;142,518;0;25;30,325;PARAMLOG_N-79_OPTION-1
133;296,692;286,067;4,301;49,097;0;71,223;12;2,623;142,666;0;25;30,44;PARAMLOG_N-79_OPTION-1
134;296,917;286,07;4,329;49,249;0;71,218;12;2,718;142,813;0;25;30,555;PARAMLOG_N-79_OPTION-1
135;297,146;286,072;4,355;49,407;0;71,217;12;2,809;142,96;0;25;30,669;PARAMLOG_N-79_OPTION-1
136;297,381;286,075;4,381;49,569;0;71,218;12;2,919;143,106;0;25;30,783;PARAMLOG_N-79_OPTION-1
137;297,62;286,077;4,406;49,736;0;71,222;12;3,051;143,252;0;25;30,896;PARAMLOG_N-79_OPTION-1
138;297,863;286,079;4,43;49,908;0;71,229;12;3,167;143,397;0;26;31,007;PARAMLOG_N-79_OPTION-1
139;298,108;286,081;4,454;50,084;0;71,239;12;3,264;143,54;0;26;31,118;PARAMLOG_N-79_OPTION-1
140;298,356;286,082;4,476;50,263;0;71,251;12;3,288;143,683;0;26;31,228;PARAMLOG_N-79_OPTION-1
141;298,607;286,084;4,498;50,442;0;71,265;12;3,272;143,824;0;26;31,336;PARAMLOG_N-79_OPTION-1
142;298,858;286,085;4,519;50,62;0;71,282;12;3,223;143,965;0;26;31,444;PARAMLOG_N-79_OPTION-1
143;299,11;286,086;4,539;50,795;0;71,3;12;3,143;144,103;0;26;31,549;PARAMLOG_N-79_OPTION-1
144;299,362;286,086;4,558;50,96;0;71,32;12;2,965;144,241;0;26;31,654;PARAMLOG_N-79_OPTION-1
145;299,614;286,087;4,577;51,105;0;71,34;12;2,422;144,376;0;27;31,756;PARAMLOG_N-79_OPTION-1
146;299,865;286,087;4,595;51,217;0;71,359;12;1,741;144,51;0;27;31,857;PARAMLOG_N-79_OPTION-1
147;300,115;286,087;4,613;51,295;0;71,377;12;0,999;144,641;0;27;31,956;PARAMLOG_N-79_OPTION-1
148;300,362;286,087;4,629;51,339;0;71,395;12;0,238;144,77;0;27;32,053;PARAMLOG_N-79_OPTION-1
149;300,606;286,087;4,645;51,351;0;71,413;12;0;144,897;0;28;32,148;PARAMLOG_N-79_OPTION-1
150;300,848;286,087;4,661;51,332;0;71,43;12;0;145,021;0;28;32,24;PARAMLOG_N-79_OPTION-1
151;301,086;286,086;4,676;51,284;0;71,446;12;0;145,142;0;28;32,33;PARAMLOG_N-79_OPTION-1
152;301,32;286,086;4,69;51,209;0;71,462;12;0;145,26;0;28;32,417;PARAMLOG_N-79_OPTION-1
153;301,549;286,085;4,703;51,072;0;71,478;12;0;145,374;0;29;32,501;PARAMLOG_N-79_OPTION-1
154;301,773;286,085;4,716;50,795;0;71,494;12;0;145,486;0;29;32,582;PARAMLOG_N-79_OPTION-1
155;301,991;286,084;4,728;50,188;0;71,509;12;0;145,593;0;29;32,66;PARAMLOG_N-79_OPTION-1
156;302,204;286,083;4,739;49,35;0;71,524;12;0;145,697;0;29;32,736;PARAMLOG_N-79_OPTION-1
157;302,41;286,082;4,75;48,447;0;71,539;12;0;145,798;0;30;32,808;PARAMLOG_N-79_OPTION-1
158;302,611;286,081;4,76;47,642;0;71,555;12;0;145,896;0;30;32,877;PARAMLOG_N-79_OPTION-1
159;302,805;286,08;4,77;47,075;0;71,572;12;0;145,99;0;30;32,944;PARAMLOG_N-79_OPTION-1
160;302,991;286,08;4,779;46,836;0;71,589;12;0;146,081;0;30;33,008;PARAMLOG_N-79_OPTION-1
161;303,171;286,079;4,788;46,749;0;71,606;12;0;146,17;0;31;33,07;PARAMLOG_N-79_OPTION-1
162;303,344;286,078;4,796;46,692;0;71,624;12;0;146,255;0;31;33,129;PARAMLOG_N-79_OPTION-1
163;303,51;286,077;4,804;46,665;0;71,643;12;0;146,338;0;31;33,186;PARAMLOG_N-79_OPTION-1
164;303,668;286,076;4,811;46,668;0;71,661;12;0;146,418;0;31;33,24;PARAMLOG_N-79_OPTION-1
165;303,819;286,076;4,818;46,698;0;71,68;12;0;146,495;0;31;33,293;PARAMLOG_N-79_OPTION-1
166;303,963;286,075;4,824;46,756;0;71,698;12;0;146,569;0;32;33,342;PARAMLOG_N-79_OPTION-1
167;304,1;286,075;4,83;46,841;0;71,717;12;0;146,641;0;32;33,39;PARAMLOG_N-79_OPTION-1
168;304,23;286,074;4,835;46,953;0;71,735;12;0,565;146,709;0;32;33,435;PARAMLOG_N-79_OPTION-1
169;304,352;286,074;4,84;47,091;0;71,754;12;1,217;146,775;0;32;33,478;PARAMLOG_N-79_OPTION-1
170;304,467;286,074;4,844;47,253;0;71,772;12;1,871;146,838;0;32;33,518;PARAMLOG_N-79_OPTION-1
171;304,575;286,074;4,847;47,438;0;71,791;12;2,493;146,899;0;33;33,556;PARAMLOG_N-79_OPTION-1
172;304,677;286,074;4,85;47,645;0;71,811;12;3,088;146,956;0;33;33,593;PARAMLOG_N-79_OPTION-1
173;304,771;286,075;4,853;47,87;0;71,831;12;3,627;147,012;0;33;33,627;PARAMLOG_N-79_OPTION-1
174;304,859;286,076;4,855;48,109;0;71,852;12;4,166;147,065;0;33;33,659;PARAMLOG_N-79_OPTION-1
175;304,941;286,076;4,856;48,363;0;71,873;12;4,614;147,117;0;33;33,69;PARAMLOG_N-79_OPTION-1
176;305,016;286,078;4,857;48,623;0;71,894;12;4,979;147,166;0;33;33,719;PARAMLOG_N-79_OPTION-1
